rpm,dp,db,rhop,thetap,mu,EB_bp,Jb,U1,U2,ep1,ep2,Sb,t,Rp,Rfe,kp,Pk
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,9.50 ,0.638880 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,10.00 ,0.650630 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,10.50 ,0.661630 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,11.00 ,0.671970 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,11.50 ,0.681690 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,12.00 ,0.690850 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,12.50 ,0.699500 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,13.00 ,0.707680 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,13.50 ,0.715430 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,14.00 ,0.722770 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,14.50 ,0.729750 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,15.00 ,0.736380 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,15.50 ,0.742700 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,16.00 ,0.748720 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,16.50 ,0.754460 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,17.00 ,0.759950 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,17.50 ,0.765200 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,18.00 ,0.770220 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,18.50 ,0.775040 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,19.00 ,0.779650 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,19.50 ,0.784080 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,20.00 ,0.788340 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,25.00 ,0.823180 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,30.00 ,0.848180 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,35.00 ,0.866980 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,40.00 ,0.881640 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,45.00 ,0.893390 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,50.00 ,0.903020 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,60.00 ,0.917850 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,70.00 ,0.928750 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,80.00 ,0.937090 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,90.00 ,0.943690 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,100.00 ,0.949030 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,110.00 ,0.953450 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,120.00 ,0.957160 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,130.00 ,0.960330 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,140.00 ,0.963060 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,150.00 ,0.965430 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,160.00 ,0.967520 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,170.00 ,0.969370 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,180.00 ,0.971030 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,190.00 ,0.972510 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,200.00 ,0.973850 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,210.00 ,0.975060 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,220.00 ,0.976170 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,230.00 ,0.977180 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,240.00 ,0.978110 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,250.00 ,0.978970 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,260.00 ,0.979760 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,270.00 ,0.980490 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,280.00 ,0.981180 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,290.00 ,0.981810 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,300.00 ,0.982410 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,310.00 ,0.982970 ,0.000000 ,0.1862 ,2.10E-03
850 ,71.0 ,0.50 ,2650 ,80 ,2.57E-03,0.00E+00,0.7393 ,1.3834 ,0.1544 ,2.8334 ,0.1242 ,88.71 ,320.00 ,0.983490 ,0.000000 ,0.1862 ,2.10E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.00 ,0.000000 ,0.000000 ,0.0000 ,0.00E+00
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.01 ,0.004273 ,0.000001 ,0.0107 ,1.20E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.02 ,0.008510 ,0.000001 ,0.0213 ,2.40E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.03 ,0.012711 ,0.000002 ,0.0319 ,3.60E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.04 ,0.016876 ,0.000002 ,0.0426 ,4.80E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.05 ,0.021007 ,0.000003 ,0.0532 ,6.00E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.06 ,0.025102 ,0.000003 ,0.0638 ,7.20E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.07 ,0.029164 ,0.000004 ,0.0744 ,8.39E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.08 ,0.033192 ,0.000004 ,0.0850 ,9.59E-04
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.09 ,0.037187 ,0.000005 ,0.0956 ,1.08E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.10 ,0.041149 ,0.000005 ,0.1042 ,1.17E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.20 ,0.079045 ,0.000010 ,0.1684 ,1.90E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.30 ,0.114060 ,0.000015 ,0.2102 ,2.37E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.40 ,0.146510 ,0.000020 ,0.2387 ,2.69E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.50 ,0.176670 ,0.000025 ,0.2605 ,2.94E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.60 ,0.204760 ,0.000030 ,0.2774 ,3.13E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.70 ,0.231010 ,0.000035 ,0.2903 ,3.27E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.80 ,0.255570 ,0.000040 ,0.3025 ,3.41E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,0.90 ,0.278620 ,0.000045 ,0.3132 ,3.53E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,1.00 ,0.300280 ,0.000050 ,0.3222 ,3.63E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,1.50 ,0.391620 ,0.000076 ,0.3609 ,4.07E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,2.00 ,0.461870 ,0.000101 ,0.3960 ,4.46E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,2.50 ,0.517580 ,0.000126 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,3.00 ,0.562830 ,0.000151 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,3.50 ,0.600320 ,0.000176 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,4.00 ,0.631890 ,0.000202 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,4.50 ,0.658840 ,0.000227 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,5.00 ,0.682110 ,0.000252 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,5.50 ,0.702410 ,0.000277 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,6.00 ,0.720270 ,0.000303 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,6.50 ,0.736110 ,0.000328 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,7.00 ,0.750250 ,0.000353 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,7.50 ,0.762950 ,0.000378 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,8.00 ,0.774420 ,0.000403 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,8.50 ,0.784840 ,0.000429 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,9.00 ,0.794330 ,0.000454 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,9.50 ,0.803030 ,0.000479 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,10.00 ,0.811010 ,0.000504 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,10.50 ,0.818380 ,0.000529 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,11.00 ,0.825190 ,0.000555 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,11.50 ,0.831510 ,0.000580 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,12.00 ,0.837390 ,0.000605 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,12.50 ,0.842870 ,0.000630 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,13.00 ,0.847990 ,0.000656 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,13.50 ,0.852800 ,0.000681 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,14.00 ,0.857300 ,0.000706 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,14.50 ,0.861540 ,0.000731 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,15.00 ,0.865540 ,0.000756 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,15.50 ,0.869310 ,0.000782 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,16.00 ,0.872870 ,0.000807 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,16.50 ,0.876250 ,0.000832 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,17.00 ,0.879450 ,0.000857 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,17.50 ,0.882490 ,0.000882 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,18.00 ,0.885380 ,0.000908 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,18.50 ,0.888130 ,0.000933 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,19.00 ,0.890750 ,0.000958 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,19.50 ,0.893250 ,0.000983 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,20.00 ,0.895640 ,0.001009 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,25.00 ,0.914730 ,0.001261 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,30.00 ,0.927920 ,0.001513 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,35.00 ,0.937570 ,0.001765 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,40.00 ,0.944950 ,0.002017 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,45.00 ,0.950760 ,0.002269 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,50.00 ,0.955470 ,0.002521 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,60.00 ,0.962610 ,0.003025 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,70.00 ,0.967780 ,0.003530 ,0.4292 ,4.84E-03
850 ,119.0 ,0.50 ,2650 ,80 ,2.58E-03,0.00E+00,0.7391 ,1.3829 ,0.1541 ,2.8362 ,0.1237 ,88.70 ,80.00 ,0.971690 ,0.004034 ,0.4292 ,4.84E-03
